user_id,initial_access,weekday,access_time,user_age,viewed_screens,screen_count,played_game,premium_features_used,subscription_status,subscription_date,engagement_score,device_type,os_version,location,referral_source,session_duration,purchases,total_spend,retention_days,customer_segment
11638,2023-04-03,5,07:57,34,"profile,groups",11,1,1,0,,37,desktop,Windows 11,Africa,paid_ad,904,4,156.74,130,free_tier
11639,2023-11-08,4,00:50,42,"calendar,checkout,feed,search,discover,analytics,friends,settings",7,1,1,1,2023-11-30,79,tablet,iOS 17,Africa,paid_ad,127,0,0.0,58,enterprise
11640,2023-09-25,0,05:10,32,"home,discover,analytics,profile,friends,notifications,help",13,1,0,0,,21,mobile,macOS 14,Oceania,email,194,4,74.62,58,enterprise
11641,2023-04-30,5,18:24,35,"messages,calendar,search,profile",14,1,0,1,2023-05-23,98,desktop,Android 12,South America,organic,427,1,44.98,51,enterprise
11642,2023-03-12,5,09:30,45,"friends,notifications,home,groups,library,calendar",1,1,0,1,2023-04-03,19,desktop,iOS 17,North America,email,738,1,12.38,213,free_tier
11643,2023-01-17,1,15:47,19,"analytics,messages,settings,profile,search,home,feed,checkout,notifications",17,1,1,0,,32,desktop,iOS 16,Africa,paid_ad,90,4,317.77,46,premium
11644,2023-09-10,2,09:17,57,groups,15,1,1,1,2023-10-02,11,mobile,iOS 17,Africa,social_media,388,4,61.37,121,free_tier
11645,2023-05-02,4,21:49,59,"feed,profile,calendar,home,messages,checkout,discover,notifications,settings",7,0,0,0,,66,mobile,Android 12,North America,friend,1659,1,17.15,322,basic
11646,2023-01-10,2,02:11,48,"library,help,messages,notifications",6,0,1,0,,64,tablet,Android 12,South America,friend,805,1,17.93,344,free_tier
11647,2023-10-14,2,09:27,48,settings,17,1,0,0,,50,desktop,Windows 11,Africa,friend,630,0,0.0,272,basic
11648,2023-11-12,6,15:56,42,"search,feed,groups,home,friends,messages,notifications,settings",17,1,0,0,,97,desktop,iOS 17,Oceania,email,39,3,126.64,235,enterprise
11649,2023-11-22,4,08:29,18,"profile,messages,groups,search,discover,friends,checkout,library",3,1,1,0,,84,desktop,iOS 17,North America,friend,950,2,87.76,321,free_tier
11650,2023-09-30,4,17:44,35,"help,friends,notifications,home,analytics,groups,search,calendar,checkout",1,0,0,0,,61,desktop,iOS 17,Europe,organic,1406,3,95.81,1,free_tier
11651,2023-11-02,0,23:45,33,checkout,3,0,0,1,2023-11-15,62,mobile,iOS 17,South America,organic,420,2,29.61,151,basic
11652,2023-10-20,1,18:13,59,"feed,help",4,1,1,1,2023-10-29,42,mobile,iOS 17,Oceania,friend,122,2,139.07,37,premium
11653,2023-07-29,2,01:10,54,"home,library,settings,help,messages,discover",14,0,1,1,2023-08-22,40,tablet,Android 13,North America,email,1056,4,110.24,2,enterprise
11654,2023-08-06,1,07:02,58,"groups,search,library,feed,home",3,1,1,0,,56,desktop,iOS 17,South America,social_media,1151,0,0.0,333,basic
11655,2023-08-29,1,14:44,59,"checkout,settings,home",5,1,1,1,2023-09-08,29,tablet,Android 12,Europe,friend,1799,3,118.09,292,premium
11656,2023-07-19,6,07:12,54,"library,calendar,checkout",5,0,0,1,2023-08-09,90,desktop,Windows 11,Europe,social_media,1789,3,73.96,87,free_tier
11657,2023-08-04,3,15:21,24,"notifications,groups,feed,help,calendar,discover,settings,library,search",17,0,0,1,2023-08-13,74,desktop,iOS 16,South America,organic,652,1,82.34,235,enterprise
11658,2023-07-24,0,00:01,23,messages,5,1,0,0,,2,mobile,Android 13,South America,friend,1417,1,74.16,292,premium
11659,2023-08-04,2,12:28,31,"help,groups,analytics,discover",3,1,0,0,,26,desktop,macOS 14,Asia,social_media,777,4,258.51,138,premium
11660,2023-03-21,5,13:33,39,"help,discover,calendar,checkout,home,library,search",3,0,0,0,,64,desktop,Android 13,Europe,social_media,660,4,87.34,241,free_tier
11661,2023-09-24,4,15:13,48,"calendar,help,analytics,library,messages",9,1,0,1,2023-10-04,85,desktop,iOS 16,South America,paid_ad,273,2,181.2,24,free_tier
11662,2023-02-04,4,06:53,62,"profile,friends,notifications,discover,analytics,help,checkout,groups,library",9,0,1,0,,5,mobile,Android 13,North America,email,1674,3,220.31,255,premium
11663,2023-10-16,1,13:49,27,"profile,discover,checkout,analytics,calendar,feed,friends,settings",11,0,0,0,,18,tablet,Windows 11,South America,social_media,906,1,97.04,197,free_tier
11664,2023-01-18,0,16:04,63,feed,9,0,1,1,2023-02-13,31,mobile,iOS 16,Africa,email,162,4,110.51,103,basic
11665,2023-06-14,0,10:17,57,"feed,friends,checkout,profile,messages,search,home,settings",19,1,0,0,,90,tablet,iOS 16,Oceania,email,442,4,94.7,239,premium
11666,2023-01-13,2,15:25,63,"feed,groups,friends,checkout,home",7,0,0,1,2023-02-04,95,tablet,macOS 14,Oceania,paid_ad,60,4,72.94,98,premium
11667,2023-07-21,2,09:05,53,"groups,discover,calendar,friends,feed,analytics",14,0,0,1,2023-08-07,12,tablet,iOS 16,South America,email,784,4,13.63,252,enterprise
11668,2023-08-17,1,13:01,58,help,17,0,0,1,2023-08-27,91,tablet,iOS 17,Oceania,paid_ad,643,2,40.65,7,basic
11669,2023-12-12,1,08:59,55,"feed,calendar,home,discover,settings",7,0,0,0,,1,mobile,Android 12,Oceania,social_media,957,0,0.0,160,basic
11670,2023-01-01,1,12:20,51,"messages,feed,settings,calendar",12,0,0,1,2023-01-04,67,mobile,Windows 11,South America,organic,1122,2,162.17,116,basic
11671,2023-11-15,3,22:51,20,"friends,search,analytics,settings,groups,feed,profile,library,home",9,0,1,1,2023-11-17,11,desktop,Windows 11,Africa,friend,878,0,0.0,333,basic
11672,2023-08-05,0,11:01,40,"messages,discover,analytics,feed",17,0,1,1,2023-08-23,93,mobile,iOS 16,Oceania,email,713,2,158.93,342,basic
11673,2023-02-03,1,02:12,60,"search,messages,calendar,checkout,groups,library",13,1,0,1,2023-02-24,4,desktop,Android 12,Oceania,friend,211,3,7.76,348,enterprise
11674,2023-12-25,6,20:32,34,"checkout,search,groups",3,0,0,0,,68,desktop,Android 12,South America,friend,1254,4,63.78,116,enterprise
11675,2023-09-23,0,19:35,46,"friends,groups,profile,settings,discover,library,calendar,feed,search",16,0,1,0,,24,tablet,Windows 11,South America,social_media,1403,2,159.35,202,premium
11676,2023-05-08,5,17:24,18,"discover,home,analytics,help,notifications,checkout,messages,friends",1,1,1,1,2023-05-26,51,tablet,iOS 16,Asia,paid_ad,1023,2,109.41,277,free_tier
11677,2023-07-31,4,12:37,20,"library,search,feed,friends,notifications,settings,checkout,help,discover",5,0,1,1,2023-08-21,42,desktop,macOS 14,Oceania,social_media,585,2,108.8,349,enterprise
11678,2023-09-20,4,05:14,31,"groups,messages,analytics,profile,discover,library",7,0,0,1,2023-09-25,87,desktop,iOS 17,Asia,paid_ad,580,4,183.13,343,free_tier
11679,2023-11-08,0,17:16,28,"checkout,discover,settings,notifications,friends,search,messages,analytics",3,0,1,0,,9,desktop,iOS 17,Africa,paid_ad,1229,1,45.07,221,premium
11680,2023-03-21,5,13:35,47,library,15,1,0,1,2023-04-14,72,tablet,iOS 17,Africa,friend,693,2,49.33,32,free_tier
11681,2023-06-14,4,00:31,38,settings,5,0,0,0,,91,desktop,iOS 17,Africa,email,1425,0,0.0,157,basic
11682,2023-09-09,4,07:42,33,"home,notifications,groups,search",16,1,0,1,2023-09-29,62,mobile,Android 13,Asia,email,921,1,93.66,159,enterprise
11683,2023-01-12,4,12:16,63,checkout,16,1,1,1,2023-02-09,9,desktop,Windows 11,Europe,paid_ad,266,4,379.43,292,basic
11684,2023-10-31,2,20:13,26,"settings,feed,messages,checkout,library,groups,discover",5,1,1,1,2023-11-07,96,desktop,iOS 16,Africa,email,922,2,8.07,123,enterprise
11685,2023-07-31,5,16:51,19,"discover,settings,profile,notifications",8,0,0,0,,6,tablet,iOS 17,North America,paid_ad,914,4,281.62,69,enterprise
11686,2023-10-09,2,23:55,43,home,16,0,0,1,2023-11-02,50,desktop,iOS 16,South America,organic,1691,2,81.2,25,free_tier
11687,2023-04-22,0,00:07,59,library,17,0,0,1,2023-05-10,23,desktop,iOS 16,Europe,email,769,3,104.67,48,basic
11688,2023-07-30,0,18:10,20,"search,settings,groups,home,help,discover",4,0,1,1,2023-08-05,13,tablet,macOS 14,South America,email,1669,1,18.2,342,free_tier
11689,2023-08-27,3,22:09,32,"messages,feed,help,analytics,library,checkout",9,0,0,1,2023-09-16,59,tablet,macOS 14,South America,paid_ad,804,3,151.81,55,enterprise
11690,2023-09-25,2,00:04,29,"checkout,calendar,groups,discover,messages,profile",13,0,1,0,,4,desktop,Android 12,Africa,social_media,1003,4,9.32,247,premium
11691,2023-10-25,0,15:19,36,"calendar,analytics,home,library,friends,messages,search,notifications,help",4,1,0,1,2023-11-13,18,desktop,Android 13,Europe,social_media,1504,4,72.69,73,free_tier
11692,2023-11-13,2,19:27,58,"messages,home,friends,groups,checkout,library,analytics",19,1,1,0,,83,desktop,macOS 14,North America,email,955,3,63.36,84,free_tier
11693,2023-02-27,3,04:47,31,"checkout,settings,friends,help,search,feed,home",15,1,0,1,2023-03-08,90,mobile,iOS 16,South America,social_media,505,1,37.67,223,basic
11694,2023-02-03,0,02:29,32,analytics,18,0,0,1,2023-02-14,84,mobile,iOS 16,Oceania,social_media,1504,4,102.07,88,premium
11695,2023-09-20,0,22:33,40,"friends,profile,notifications,feed,calendar,search,checkout,library",11,1,1,0,,17,desktop,Android 12,Europe,paid_ad,1696,4,41.35,222,free_tier
11696,2023-12-31,0,16:53,28,"help,profile,search,friends,messages,feed",2,1,1,1,2024-01-05,91,desktop,macOS 14,Europe,social_media,821,2,138.84,243,enterprise
11697,2023-02-04,0,00:47,60,"search,library,help,profile,groups",13,0,0,0,,86,mobile,macOS 14,North America,email,1307,2,53.32,282,enterprise
11698,2023-09-28,1,22:55,20,"messages,library,discover,settings,help,feed",11,0,0,1,2023-10-21,65,desktop,Android 13,Oceania,organic,425,2,28.59,324,enterprise
11699,2023-08-15,5,01:30,60,"settings,checkout,groups,notifications,feed,library,discover,search,home",15,0,1,1,2023-09-12,53,mobile,Android 13,Europe,organic,1175,3,66.52,214,free_tier
11700,2023-01-25,5,19:06,18,"library,settings,checkout,home",12,1,0,1,2023-02-11,17,desktop,Android 12,South America,organic,1145,0,0.0,11,enterprise
11701,2023-08-22,2,10:37,21,"messages,groups,discover,search,friends,settings,notifications",14,0,0,1,2023-09-06,87,desktop,iOS 17,North America,organic,1233,3,66.25,19,free_tier
11702,2023-02-28,2,01:45,38,"library,notifications,analytics",10,0,1,0,,6,tablet,Windows 11,North America,friend,1150,4,115.08,235,premium
11703,2023-09-08,2,03:18,42,"feed,friends",3,0,1,0,,17,tablet,iOS 16,Asia,paid_ad,1679,1,25.0,89,free_tier
11704,2023-12-01,3,21:28,37,"messages,discover,friends",7,0,0,0,,48,tablet,Windows 11,Oceania,organic,1009,1,56.13,341,free_tier
11705,2023-03-27,6,01:33,27,"help,discover,analytics,checkout,library,settings,profile",18,0,0,1,2023-03-28,65,mobile,iOS 17,Europe,social_media,1781,4,42.23,356,enterprise
11706,2023-09-08,1,12:44,35,"profile,analytics,calendar,help,notifications,search",15,0,1,0,,79,tablet,Android 12,Oceania,email,879,3,172.48,315,premium
11707,2023-06-29,6,02:20,50,"settings,friends,notifications",3,0,0,0,,98,desktop,macOS 14,Africa,friend,1139,1,79.8,13,premium
11708,2023-07-26,2,05:20,52,"checkout,search,profile,groups",19,1,0,1,2023-08-05,36,tablet,iOS 16,North America,friend,132,2,181.58,348,basic
11709,2023-12-10,2,16:28,42,search,6,1,0,0,,78,tablet,Android 12,Europe,social_media,1543,2,37.45,339,premium
11710,2023-05-29,0,00:38,20,"help,library,discover,profile,feed,checkout,search",11,0,1,1,2023-06-22,29,desktop,Windows 11,Oceania,social_media,948,0,0.0,117,basic
11711,2023-03-12,6,06:44,30,"messages,home,friends,calendar,discover",6,0,0,0,,94,mobile,iOS 17,North America,social_media,658,1,94.04,273,enterprise
11712,2023-05-01,0,21:08,52,home,10,0,1,0,,93,tablet,Android 12,Oceania,social_media,1589,2,181.45,358,basic
11713,2023-09-10,6,17:00,42,"library,friends,notifications,calendar",15,1,0,1,2023-09-22,29,mobile,iOS 16,North America,organic,1469,0,0.0,323,free_tier
11714,2023-04-03,6,10:53,35,"feed,profile,friends,settings",4,1,0,0,,98,tablet,macOS 14,Africa,email,1271,0,0.0,242,enterprise
11715,2023-09-13,0,21:56,47,"notifications,messages,settings,calendar,checkout,help,home",4,1,0,1,2023-09-23,92,tablet,macOS 14,Oceania,social_media,1546,0,0.0,44,basic
11716,2023-09-11,2,10:09,57,"help,discover,feed,messages,checkout,analytics",9,0,0,1,2023-09-14,24,tablet,Android 13,Oceania,friend,820,0,0.0,90,premium
11717,2023-12-18,0,16:26,63,"home,settings,profile,help",15,1,0,0,,77,mobile,Android 12,North America,social_media,1592,0,0.0,211,enterprise
11718,2023-10-15,2,16:11,47,"friends,settings,analytics,profile,help",5,1,0,1,2023-10-25,45,mobile,Android 12,Oceania,friend,1710,0,0.0,199,enterprise
11719,2023-11-05,6,09:11,41,"groups,discover",9,1,1,0,,60,desktop,Windows 11,North America,email,686,2,135.22,181,free_tier
11720,2023-02-28,3,05:20,43,"discover,checkout,calendar,groups,search,feed,home",10,1,0,1,2023-03-09,56,tablet,iOS 17,Oceania,paid_ad,1620,1,38.69,104,free_tier
11721,2023-03-10,3,05:37,18,"analytics,help,feed,groups,notifications,friends,library,settings,checkout",2,1,0,1,2023-04-08,19,mobile,Android 13,Oceania,paid_ad,1103,2,16.33,345,premium
11722,2023-03-27,4,19:57,50,"messages,profile,analytics,feed,search,groups,help,friends,calendar",6,0,0,0,,56,mobile,Android 13,North America,paid_ad,1285,2,158.88,322,free_tier
11723,2023-10-01,1,07:36,25,"discover,settings,feed,home,notifications,search,profile",10,1,0,0,,39,desktop,Android 13,South America,email,835,3,138.0,291,premium
11724,2023-08-15,0,05:33,29,"checkout,messages,home,help,analytics,profile,search",15,0,0,1,2023-08-27,37,tablet,macOS 14,Asia,social_media,633,3,99.1,108,premium
11725,2023-03-22,5,16:39,25,"messages,profile,friends,notifications,settings,search,home,help",17,0,0,1,2023-04-11,69,mobile,Android 12,South America,friend,1482,3,226.69,48,basic
11726,2023-04-24,0,21:28,28,"notifications,calendar,help,messages,friends",16,0,1,1,2023-05-13,76,mobile,Android 13,Europe,email,1746,2,106.63,192,premium
11727,2023-07-03,1,08:20,31,checkout,17,1,1,1,2023-07-14,71,tablet,Android 13,Oceania,organic,1369,4,392.17,13,free_tier
11728,2023-10-07,6,07:54,35,"messages,notifications,home",18,0,1,0,,23,mobile,Android 12,North America,friend,621,4,98.2,129,premium
11729,2023-11-18,1,10:09,61,"discover,home,settings",2,1,1,1,2023-11-26,55,desktop,Android 13,North America,email,162,3,68.71,1,enterprise
11730,2023-11-14,6,16:22,57,"checkout,analytics,settings",14,1,1,0,,33,mobile,iOS 17,Oceania,social_media,311,1,82.54,143,premium
11731,2023-02-23,4,19:12,18,"home,discover,notifications,feed,search",4,1,1,0,,95,desktop,Windows 11,Africa,paid_ad,1296,1,62.94,80,free_tier
11732,2023-07-16,1,21:40,38,"groups,checkout,help,calendar,messages,analytics,library",16,0,0,0,,39,mobile,Android 13,Asia,paid_ad,691,2,18.33,153,premium
11733,2023-10-20,2,14:30,27,"messages,friends,feed,groups,settings,checkout,notifications,library,help",6,0,1,1,2023-10-24,68,tablet,Android 13,Asia,email,1385,4,358.59,132,free_tier
11734,2023-10-20,0,12:31,54,"messages,calendar,profile,discover",17,1,1,1,2023-10-29,2,tablet,Windows 11,Africa,organic,1198,0,0.0,75,enterprise
11735,2023-10-18,1,12:12,46,"checkout,calendar,groups,feed,profile,messages,friends,help",6,1,0,0,,85,mobile,Android 12,Africa,social_media,692,3,203.56,101,premium
11736,2023-06-29,2,20:03,63,"settings,feed,discover,messages,home,checkout",15,0,0,1,2023-07-13,67,desktop,macOS 14,Oceania,paid_ad,1398,4,338.04,282,premium
11737,2023-08-10,1,21:41,57,"profile,discover,feed",1,0,0,1,2023-08-16,19,desktop,iOS 16,South America,social_media,708,3,38.75,144,basic
11738,2023-10-01,5,14:20,41,"notifications,friends,library,search,messages",2,0,0,1,2023-10-11,1,mobile,Android 12,Asia,friend,67,2,97.24,351,basic
11739,2023-09-01,2,09:52,61,"profile,groups,checkout,analytics,calendar,settings,search,home",9,0,1,0,,24,tablet,Android 12,Africa,social_media,101,2,138.4,337,premium
11740,2023-06-03,3,07:30,53,home,4,0,1,1,2023-06-07,32,mobile,Windows 11,Africa,friend,1413,4,85.53,175,basic
11741,2023-10-31,2,09:20,35,"help,search,analytics",15,0,0,1,2023-11-20,59,tablet,Android 13,Asia,paid_ad,1439,2,42.06,88,premium
11742,2023-09-30,4,16:04,32,"notifications,library,help,search,messages,discover,checkout,calendar",1,0,1,1,2023-10-03,91,desktop,iOS 16,North America,email,1702,0,0.0,207,enterprise
11743,2023-05-15,6,12:20,49,"home,feed,messages,help,discover,calendar,library",15,0,1,1,2023-06-06,46,tablet,iOS 17,North America,paid_ad,500,4,219.82,65,premium
11744,2023-11-09,2,20:59,55,feed,8,1,0,0,,3,desktop,Windows 11,Oceania,email,338,0,0.0,153,free_tier
11745,2023-01-08,1,18:43,60,"profile,library,checkout,analytics",15,0,1,1,2023-01-10,89,mobile,Windows 11,Oceania,organic,1527,2,9.32,92,premium
11746,2023-05-08,3,11:24,62,"analytics,home,search,groups,library",15,0,0,0,,6,tablet,Android 12,North America,paid_ad,1606,4,93.5,304,enterprise
11747,2023-02-25,3,20:27,37,"notifications,home,friends,groups,feed",6,1,0,1,2023-03-17,34,mobile,Android 13,Europe,email,911,2,11.46,48,free_tier
11748,2023-05-06,2,01:20,51,"home,search,settings,profile,checkout",16,1,1,1,2023-05-22,47,desktop,iOS 16,Europe,social_media,1058,3,50.5,57,enterprise
11749,2023-06-08,1,08:55,26,"help,home,profile,calendar",19,1,1,1,2023-06-28,2,desktop,iOS 17,Europe,friend,1344,3,250.24,178,free_tier
11750,2023-02-28,3,21:56,58,"calendar,analytics,friends,checkout,profile,notifications,settings,discover,feed",1,0,1,0,,82,tablet,Windows 11,Asia,paid_ad,744,3,168.92,256,basic
11751,2023-02-27,5,22:01,51,home,16,1,1,1,2023-03-02,90,mobile,iOS 16,Europe,friend,75,3,154.28,258,enterprise
11752,2023-05-20,2,00:45,52,"calendar,messages,groups,profile,settings,help,discover",4,0,1,1,2023-05-27,52,mobile,Android 13,North America,social_media,415,1,87.96,278,enterprise
11753,2023-06-25,2,12:02,44,feed,9,0,0,1,2023-07-01,80,desktop,Android 12,North America,email,915,0,0.0,115,free_tier
11754,2023-04-18,6,19:56,59,"groups,profile,notifications",17,1,1,0,,89,tablet,iOS 17,Oceania,organic,412,1,97.58,309,enterprise
11755,2023-07-30,2,04:01,35,"messages,checkout,notifications,home,profile",6,1,1,0,,40,tablet,iOS 16,Asia,email,818,1,97.41,296,enterprise
11756,2023-03-15,3,20:28,38,"discover,messages,settings,analytics,calendar,feed,notifications,library",12,1,1,1,2023-03-26,55,desktop,iOS 16,North America,friend,823,0,0.0,288,enterprise
11757,2023-06-16,0,17:08,35,"library,friends,search,notifications,home,analytics,groups",8,1,0,0,,68,tablet,Android 13,Europe,friend,789,3,205.45,276,basic
11758,2023-12-23,1,21:27,44,"friends,groups,messages,profile,notifications,checkout,feed",10,0,0,0,,78,mobile,Windows 11,Africa,email,501,3,131.43,58,enterprise
11759,2023-10-31,4,11:36,48,"feed,search,settings,notifications,calendar",9,1,1,1,2023-11-16,4,mobile,Android 13,Europe,paid_ad,1360,2,102.06,277,basic
11760,2023-08-21,4,17:54,45,"home,notifications,groups,checkout,analytics,friends,settings",8,1,0,0,,3,mobile,Windows 11,Oceania,organic,1196,2,6.74,51,free_tier
11761,2023-11-23,1,22:33,50,"feed,groups,analytics",17,1,1,1,2023-12-16,57,mobile,iOS 16,Oceania,paid_ad,124,1,48.2,342,premium
11762,2023-07-01,0,09:53,32,"profile,analytics,discover,messages",18,1,0,1,2023-07-08,39,tablet,Android 13,Oceania,paid_ad,1315,2,38.64,1,enterprise
11763,2023-05-02,6,09:57,62,"home,search,profile,feed",8,1,1,0,,69,desktop,macOS 14,Africa,paid_ad,1218,4,265.52,95,free_tier
11764,2023-11-30,6,02:55,64,"calendar,checkout",17,1,1,1,2023-12-27,66,desktop,Android 12,Europe,email,265,3,233.87,176,basic
11765,2023-07-22,6,13:04,53,"feed,groups,messages,friends,calendar",10,1,1,1,2023-07-23,51,desktop,macOS 14,Europe,friend,844,2,174.87,347,premium
11766,2023-01-29,6,23:22,36,"groups,friends,messages,discover,library,analytics,home,profile,help",16,1,1,0,,67,tablet,Android 12,South America,social_media,1288,2,107.86,89,enterprise
11767,2023-07-21,1,12:58,52,"library,discover",7,1,1,0,,18,desktop,iOS 16,South America,paid_ad,1640,0,0.0,93,premium
11768,2023-04-03,2,23:27,49,friends,14,1,0,0,,67,mobile,iOS 16,Asia,email,186,2,75.86,157,free_tier
